Author_ID,Author_Name
57031820700,"Labropoulou, Penny"
55958196000,"Costa, Rute"
57204916648,"Loubet, Gaël"
55396546600,"Takacs, Alexandru"
6603011224,"Dragomirescu, Daniela"
57226785771,"Shetty, Darshan"
35248300700,"Grosinger, Jasmin"
57194944980,"Gu, Xiaoqiang"
24802013900,"Hemour, Simon"
6602864327,"Dejous, Corinne"
57209856063,"Wu, Ke"
58531121000,"Chaves, Henrique Figueiredo"
57221646047,"Torres, Ricardo"
59934410600,"Casas, Carlos Andrés"
57567174100,"Solis Pino, Andrés Felipe"
56100326900,"Ruiz, Pablo H."
57191585432,"Duarte, Luís"
55436467400,"Ribeiro, Carlos Gaspar"
7801603527,"Caldeirinha, Rafael F.S."
56513466900,"Arya, Rajeev Kumar"
6701860972,"Verros, George D."
59928610100,"Nickel, Francine"
56111526800,"Lopes Antunes, Maria João"
57283701300,"Carenzio, Alessandra"
59926193200,"Espinosa, Ruth Contreras"
59509049100,"Proença, Frederico"
24528279500,"Arnab, Sylvester"
7004351448,"Nogueira, Teresa V."
28267670300,"Duarte, Margarida Dias"
59915110500,"Perna, Mariana"
59914933800,"Pinto, Bernardo"
59915828700,"Mendes, José"
59915110600,"Dias, Rafaela"
59915288400,"Obrist, Filipe"
55947196500,"Pinto, Filipe Jorge Mota"
59915671700,"Muachifi, Jodionisio"
57236193600,"Sapiña, Joan R."
59912069500,"Alfonzo de Tovar, Isabel Cristina"
59123871700,"Pérez, Noemí"
59911814300,"Flores Pérez, Tamara"
57210803899,"Branco, Luís Carlos S."
59911464100,"Pereira, Hugo"
59912054200,"Ogobor, Eronmhon A."
57219393601,"Abejide, Adebayo Emmanuel"
59912312500,"Gafur, Abdul"
15071961600,"Pereira, Ana I."
59907819500,"Lopes, Ana"
55246502500,"Pedrosa, Eurico"
55851941311,"Lima, José Luís Sousa"
35761271000,"Meireles, Tiago"
57203919211,"Pinto, Vítor H."
24502754900,"Badarneh, Osamah Sami"
57984362600,"da Costa, Daniel Benevides"
56883880300,"de Souza, Rausley Adriano Amaral"
57718862500,"Santos, Mariline"
55292773700,"Araújo, Lia João Pinho"
57202865221,"Teixeira, Laetitia"
57253935100,"Abreu, Taiane"
59897767400,"de la Vega Castelo, Ariadna"
57216225952,"Pedroso-Chaparro, María del Sequeros"
35485448800,"Romero-Moreno, Rosa"
55587599600,"Nogales-González, Celia"
57201314761,"Vara-Garciá, Carlos"
22333370800,"Dias, Paulo"
57202600898,"Marques, Bernardo"
59897706100,"Felix, Ivo"
7006476948,"Sousa Santos, Beatriz Sousa"
57201274393,"Lima, Hélder"
55838096100,"Martins, J. P."
56979441000,"Santos, Rui Filipe Vargas"
59895957700,"Amorim, Manuela"
57447772600,"Niarchou, Eleni"
59432091200,"Usmani, Atiya Fatima"
57203117554,"Matus, Vicente"
6701924182,"Rabadán, J. Alberto"
55650664600,"Guerra, Víctor"
56044417600,"Pérez-Jiménez, Rafael"
59895000900,"Yu, Jia Yang"
59895001000,"Pinto, Ines"
16303021500,"Cunha, Telmo Reis"
57222358592,"Liu, Wang"
55574227773,"Liu, Qiang"
6701434936,"Cabral, Pedro Miguel"
57701277000,"Dias, Eurico"
57191500575,"Neves, Maria Elisabete Duarte"
59772369900,"Leite, Helena"
57191415364,"Dias, António Gomes"
59771716700,"Pereira, Joana Silva"
55574123379,"Silva, Hugo Miguel"
8268099600,"Vasques, C. M.A."
6602261706,"Wojewoda, Jerzy"
59768700100,"Dos Santos, Weliton M.R."
56044487200,"José Pontes, Maria José"
59767879400,"Antunes, Paulo F.C."
8849977400,"Leitao, C."
56166615700,"Díaz, Camilo Arturo Rodríguez"
59768975900,"Videira, Telma"
54894556600,"Gibiino, Gian Piero"
57845870800,"Miller, Nicholas C."
57192809873,"Lemos-Paião, Ana P."
35180080900,"Lopes, Sofia O."
35614236700,"de Pinho, Md R."
25722246000,"Nantchouang, Robert"
59760468400,"Chau, Mickael"
58563362700,"Espie, Marc"
36160299900,"Endo, Patricia Takako"
59756694000,"Sousa, Antonio"
58455077300,"Silva, Bruno Medeiros Da"
57224481448,"Baltazar, Joana"
57604135900,"Cardoso, Ronald Palandi"
57204198122,"Amarante, José Eduardo Vasconcellos"
59755832600,"Faria Daguano, Juliana Kelmy Macario"
15057028300,"Santos, C. A.M."
35549688200,"Silva, Joaquim P."
58361468900,"Meneses, Paulo"
55910037900,"Lopes, Nuno Alberto Ferreira"
57353493400,"Barros, Paulo"
57218492504,"Azevedo, Rolando"
55228582300,"Curado, António"
59755206600,"Tavares, Miguel"
57208000227,"Vieira, Emanuel"
16021270300,"Bartolomeu, Paulo C."
59754719900,"Oliveira, Julio"
38762255400,"Da Silva, Telmo Eduardo Miranda Castelão"
56248270300,"Oliveira, Rita Alexandra Silva"
22334218200,"Sucupira Furtado, Elizabeth Sucupira"
59754218900,"Pinto, Vanessa"
59754036400,"João Antunes, Maria"
57192650454,"de Oliveira Valente, Tania Cristina"
57212413823,"Cavalcante, Carlos Henrique Leitão"
57274007200,"Vanderlei, Igor Medeiros"
57361118600,"Farfán-Guillén, David Esteban"
59752487100,"Rodriguez, Juan Camilo Castellanos"
7006835236,"Pohl, Alexandre A.P."
59752722400,"Oliveira, Hermyson"
51461042300,"Camboim, Kadna M.A."
59300329000,"Barcelon, Jose Eduardo"
7004069841,"Molina-Terriza, Gabriel"
59749628200,"AraziI, L."
59749465400,"Arnquist, J."
55364250900,"Bailey, K."
7004492021,"Cebrián, S."
57196648854,"Conde, Carlos A.N."
24466144100,"Dickel, Timo"
57189706844,"González, Ramiro"
59749789200,"Nuñez, N."
57216989186,"Redwine, A. B."
37049297900,"San Nacianceno, Virginia"
56382526300,"Borges Carvalho, Nuno"
57202612656,"Fondo-Ferreiro, Pablo"
8988943300,"Gil-Castiñeira, Felipe J."
57208487531,"Rosado, David Pascoal"
59736808900,"Rodrigues, Carolina"
59736337200,"Areias, Carla"
57969435800,"Reis, João Carlos Gonçalves Dos"
59129025700,"Almeida, Pedro H.D."
57864461100,"Silva, Higo T.P.Da"
55844394700,"Pereira de Figueiredo, Felipe Augusto"
47061597500,"Poveda, Héctor"
58203662700,"Dias, Ana Maria Guégués Da Silva"
57193628721,"Caldeira, Ermelinda Valente"
55994390200,"Coelho, Anabela Pereira"
57223904638,"Cardoso, Inês Cabral Ferreira"
59735690800,"Pimpão, Paula Alexandra Alves"
59735699100,"Silva, João Paulo Nascimento"
57256763500,"Assis, Frederico Azevedo Alvim"
57205460086,"Pedrosa, Gabriel"
55804515500,"Grützmann, André"
55220836100,"De Rezende, Daniel Carvalho"
7102004428,"Daniel, Ana D."
59892932300,"Alexandra Moreno, Pilar"
59893125400,"Olegario Monroy Vasquez, Juan"
59893308600,"Ramirez, V. Gabriel M."
59731890800,"Cardona, Johnny Salazar"
10041832800,"Vela, Francisco Luis Gutiérrez"
59454700900,"López, Jeferson Arango"
59659103500,"Pereira, Ana"
57188840569,"Rodrigues, Mário L."
59730277100,"Santos Faria, Margarida"
55912754800,"Vieira, Eduarda"
59728936500,"Pelaez, Ana"
58499959800,"Rosa, Inês"
59425238400,"Lemos, Teresa"
25226520500,"Bordalo, Rui"
14627797100,"Vasconcelos, Marta W."
7006510563,"Moreira, Patrícia Raquel"
56525325100,"Rahevar, Mrugendrasinh L."
56046733100,"Khatri, Narendra"
57667772800,"Pimenta, Luís"
8263533800,"Gonçalves, Norberto Jorge A.P."
57929029200,"Marques, Ana Clara S."
59329182300,"Cabrita, Pedro"
59304395500,"Carvalhais, Maria João"
57200419751,"Santos, Cristiana"
58594562300,"Lopes, Mario"
7101605635,"Brito, João"
57222483839,"Kryger, Katrine Okholm"
55370030500,"Wilke, Carolina Franco"
57205163916,"Travassos, Bruno R."
57296230200,"Cunha, Manuela"
57202512811,"Cunha, Carlos R."
59712990100,"Ferreira, Daniela"
35097611700,"Pereira, Teresa Susana Mendes"
57196907009,"Mendes, Isabel"
56207302800,"Amaral, António Manuel"
59714257000,"Oliveira, Luís Fernandes"
59712994900,"Rodrigues, Pedro Cardoso"
58305757100,"Bacalhau, Lara Mendes"
57197847924,"Santos, Vasco Ribeiro"
57213681236,"Sousa, Bruno Barbosa"
57876096800,"Simões, João Tomaz"
59716129600,"Seyitoğlua, Faruk"
56663227400,"Dayarathne, Monika C."
57188535801,"Gareth Jones, Evan Benjamin"
36991658600,"Rämä, Teppo"
57202386124,"Hagestad, O. C."
7102582526,"Abdel-Wahab, Mohamed Ahmed"
6602587860,"Bahkali, A. Hassan A."
58166312700,"Prematunga, Chasika J."
36136560800,"Azevedo, Egidia"
7102588111,"Hyde, Kevin D."
8560687400,"Caeiro, M. F."
55899115900,"Barata, Margarida"
57201216699,"Sarma, V. V."
57197866376,"Devadatha, Bandarupalli"
55743862600,"Guo, Shengyu"
55911368600,"Sakayaroj, Jariya"
7101856049,"Pang, Kalai"
58309533900,"Cacao, José"
17134085500,"Completo, A. M.G."
59701936000,"O Matias, João C."
57200494783,"Roldão, Filipa"
56369046500,"Silvestre, João Paulo"
57205635578,"Serafim, Joana"
57224411733,"Malta, Ana Maria"
21733455800,"De Pablo Valenciano, Jaime P."
57431374200,"Marínez-Vasquez, Martínez Vázquez Rosa"
57298466500,"Lima, Susana"
59511247100,"Nogueira, Hernâni"
59511368400,"Fachada, Ana Rita Maia"
47961796400,"Eusébio, Celeste A."
57226754833,"Rodrigues, Cristina Lourenço"
57215000936,"Mendes, Teresa"
57200377509,"Liberato, Dália Filipa"
57192877583,"Brandão, Filipa Aguiar"
57210257224,"Esteves, Elsa Tavares"
57200381200,"Liberato, Pedro Manuel"
59490301900,"Soares, Natacha"
55429869200,"Lima, Joana"
57795058600,"Borges, Maria do Rosário"
59511211400,"Moreira, Raquel"
55659024900,"Esteves, Salete"
57255895900,"Silva, Thiago Privado Da"
36678229400,"Teston, Elen Ferraz"
56625499700,"Min, Jungwook"
57483814300,"Wang, Yue"
57923451400,"Park, Tae-yong"
57208446065,"Wang, Danhao"
56010207700,"Janjua, Bilal"
59374336400,"Jeong, Dasom"
59374753100,"Kim, Gyun Seo"
50162553500,"Sun, Haiding"
59476614100,"Zhao, Chao"
54882104300,"Mendes, Joana C."
57220490115,"Carvalho, Diogo F."
57213114473,"Cardoso, J. P.S."
55579426800,"Wang, Qingxiao"
57195930499,"Zhang, Huafan"
7402229824,"Ng, Tien Khee"
7202267249,"Ooi, Boon S."
59528767500,"Amorim, Laiara"
58921734800,"Gabrielli, Cassiana Panissa"
59528767600,"Oliveira, Natália"
58921803000,"Santos, Gabriela Nicolau"
58862087500,"Bouri, Amna"
59478924100,"Mendes, Nicolle Pauline De Araújo"
58180052000,"Souto Neto, Antonio Lopes De"
58687291000,"Hortêncio, Johnnys Da Silva"
58205224200,"Chakraborty, Santana"
57189869491,"Sikari, Rina"
59365097100,"Sharma, Manisha"
57215186120,"Fernandes, Celina"
57219096707,"Holz, Laura I.V."
57194491505,"Loureiro, Francisco J.A."
57210106231,"Duarte, Miguel A."
6602857632,"Fagg, Duncan Paul"
57225092898,"Gomes, Fábio Sousa"
57204530816,"Chen-Xu, José"
59533339200,"Conceição, Cristina"
59532539000,"Claro, Fátima"
59532939800,"Abrantes, Emídio"
57793949900,"Seabra, Dulce"
55814423000,"Trevathan-Tackett, Stacey M."
56189776200,"Kepfer-Rojas, Sebastian"
56680911400,"Malerba, Martino E."
6503983109,"Macreadie, Peter I."
35112970700,"Djukic, Ika"
57044956200,"Zhao, Junbin"
8377301900,"Young, Erica B."
13807398300,"York, Paul H."
7402085760,"Yeh, Shincheng"
23468039100,"Xiong, Yanmei"
7006860022,"Winters, Gidon"
59468398000,"Campus, Eilat"
57208175355,"Whitlock, Danielle"
57195460754,"Weaver, Carolyn A."
55472364100,"Watson, Anne"
57222742636,"Visby, Inger"
23768311800,"Tylkowski, Jacek"
57222746784,"Trethowan, Allison"
16029978600,"Tiegs, Scott Darel"
57222745410,"Taylor, Ben"
6506645106,"Szpikowski, Józef"
23768509400,"Szpikowska, Graźyna"
59468398100,"Strickland, Victoria L."
55180665800,"Stivrins, Normunds"
26434549900,"Sinutok, Sutinee"
56368308200,"Scheffel, Whitney A."
8735773200,"Sanderman, Jonathan"
6602675170,"Sánchez-Carrillo, Salvador"
7004711888,"Sanchez-Cabeza, Joan Albert"
57201076290,"Rymer, Krzysztof"
57226202463,"Ruiz-Fernández, Ana Carolina"
16178149500,"Robroek, Bjorn J. M."
57222745147,"Roberts, Tessa N.B."
36878828400,"Reynolds, Laura Kay"
6603177298,"Rachlewicz, Grzegorz"
23390580400,"Prathep, Anchana"
54788329200,"Pinsonneault, Andrew J."
6603584823,"Pendall, E. G."
35240900600,"Payne, Richard J."
36089151300,"Ozola, Ilze"
59468131200,"Onufrock, Cody"
57201252744,"Ola, Anne"
57205132099,"Oberbauer, Steven F."
57190030951,"Numbere, Aroloye O."
28767924500,"Novak, Alyssa B."
9276964600,"Norkko, Joanna"
6701504474,"Norkko, Alf M."
6505970096,"Mozdzer, Thomas J."
7402394283,"Morgan, Pamela A."
22953962000,"Montemayor, Diana I."
55483449100,"Martin, Charles W."
36700008900,"Malone, Sparkle L."
36053234400,"Major, Maciej"
58247356900,"Majewski, Mikołaj"
7003846946,"Lundquist, Carolyn J."
7003761121,"Lovelock, Catherine E."
57204534040,"Liu, Songlin"
24547071800,"Lin, Hsing Juh"
57194900728,"Li, Jinquan"
16744899000,"Kominoski, John Stephen"
57219219687,"Khuroo, Anzar Ahmad"
36008552200,"Kelleway, Jeffrey J."
57201091571,"Jinks, Kristin I."
53163939900,"Jerónimo, Daniel"
16645783400,"Janousek, Christopher N."
56653023500,"Jackson, Emma L."
7003269427,"Iribarne, Oscar Osvaldo"
56684605700,"Hanley, Torrance C."
57188880361,"Hamid, Maroof"
59468076800,"Gupta, Arjun"
24329210600,"Guariento, Rafael Dettogni"
55505700100,"Grudzinska, Ieva"
56015392300,"da Rocha Gripp, Anderson Da Rocha"
59889567100,"González Sagrario, María A."
59596143100,"Garrison, Laura M."
6701457483,"Gacia, Esperança"
55374470700,"Fusi, Marco"
59778356900,"Farrington, Lachlan"
57197594602,"Farmer, Jenny A."
57218888444,"de Assis Esteves, Francisco A."
6603219810,"Escapa, Mauricio"
57057541300,"Domańska, Monika"
35333768500,"Dias, André Tavares Corrêa"
7004269025,"Daffonchio, Daniele G."
57221800358,"Czyryca, Pawel M."
7101819604,"Connolly, Rod M."
55428424500,"Cobb, Alexander R."
35975681500,"Chudzińska, Maria"
6504343744,"Christiaen, Bart"
8654066700,"Chifflard, Peter"
57201298795,"Castelar, Sara"
7004874409,"Carneiro, Luciana Silva"
56451016600,"Cardoso-Mohedano, J. G."
57222643930,"Camden, Megan R."
18433412800,"Caliman, Adriano"
7003716681,"Bulmer, Richard Hugh"
7402066722,"Bowen, Jennifer L."
7004258168,"Boström, Christoffer"
7006000146,"Bernał, Susana"
7004436843,"Berges, John A."
16314904000,"Benavides, Juan Carlos"
55363627200,"Barry, Savanna C."
6602792035,"Alatalo, Juha M."
57201341593,"Al-Haj, Alia N."
56013717100,"Adame, Maria Fernanda"
57469800100,"Kuila, Arun"
57469675700,"Acharya, Prasun"
57733811900,"Bhakat, Ankika"
57221331821,"Lins, Luan Carlos Soares"
59783938900,"Nascimento, Erick"
55557300600,"Dantas, Jamilson Ramalho"
26643185100,"MacIel, Paulo Romero Martins"
57394343800,"Cacho, Vanessa R.G."
24343503400,"Gomes, Clara S.B."
24343430100,"Figueira, Cláudia A."
7203013539,"Martins, Ana Margarida"
7402787230,"Ferreira, Maria João G."
58303348600,"Lipa, Aneta"
57194017456,"Pham, Yen Hoang"
7004013903,"Trush, Viktor"
8557403000,"Li, Huanrong"
7004187321,"Amirkhanov, Volodymyr M."
6602102360,"Gawryszewska, Paula P."
57711514800,"Trindade, Felipe Cunha Da Silva"
59147730200,"de Souza Sobrinha, Izabel G."
57202239791,"Pereira, Giovannia A.L."
6701602182,"Raimundo, Ivo Milton"
9846769800,"Pereira, Claudete Fernandes"
7003826449,"Paiva, João Carlos De Matos"
16426032000,"Iheaturu, Nnamdi Chibuike"
36975851900,"Ofoegbu, Stanley Udochukwu"
59072863700,"Aharanwa, Bibiana C."
59331124900,"Akanbi, Magdalene Nkeiru"
57843637000,"Udunwa, Daniel Iheanacho"
59604159900,"Ayo, Kayode Olugbenga"
59600893400,"Eke, Augusta Ndidi"
59605487700,"Ogunsemore, Blessing Opeoluwa"
59602873000,"Ndukwu, Precious Oluebube"
59604160000,"Umeh, Chikaodinaka Ngozi"
35242189600,"Kadler, Matthias L."
9537076500,"Perucho, Manuel"
59622711000,"Ricci, Luca"
56514949800,"Boyce, Hope"
57194461089,"Raymond, Alexander W."
23392232700,"Cubillos, Claudio"
37101112100,"Alfaro, Rodrigo"
59489629000,"Romo, Andrés"
57767703900,"García, Matías"
59489726300,"Manuel, Jorge V."
57837577200,"Castro-Olivares, Adrián"
57194869477,"Des, M."
7003718194,"deCastro, Maite"
7003669251,"Gómez-Gesteira, Moncho Moncho"
57211584208,"Chkoniya, Valentina"
36504088600,"Gregório, Maria João"
55933696000,"Filipe, Sandra"
6602386233,"Graça, Pedro"
59481889300,"Szczerba, Marek"
57216147260,"Pereira, Tatiana"
13404922100,"Barroso, Sónia Duarte"
7005895206,"Teixeira, Paula Cristina Maia"
57441776900,"Maurício, Tatiana"
33568138000,"Mendes, Susana Luísa Da Custódia Machado"
56768961800,"Pinto, Filipa R."
59167859400,"Freire, Catarina D."
57219802778,"Matos, Gabriela S."
12785024700,"Gil, Maria Manuel"
59482153300,"Frazão, Alvaro"
59235706100,"Deslias, Camille"
7202903212,"Daniel, Pierre"
16316539400,"Martínez-Cedeira, José A."
55951555500,"Ridoux, Vincent"
54684886500,"Peltier, Hélène"
57217171633,"Inácio, Vanda"
59474234800,"Jackson, Olivia"
50862021300,"McMahon, Sean"
7004940683,"Cockell, Charles Seaton"
57212951159,"Oliveira, João P."
35321297900,"McDonald, Austin D."
57216907718,"Norman, Logan R."
7005977062,"Toledo, J. F."
57984646700,"Ho, P."
59456480500,"Nogueira, Diogo"
57219914648,"Rodrigues, Daniela A."
57203553969,"Monteiro, Luís"
14047182500,"Namorado, Sónia"
35203774100,"Martins, Carla T."
59411152700,"Ogura, Joana"
56330129500,"Assunção, Ricardo Manuel A."
55536668200,"Vasco, Elsa Reis"
8865534400,"Appenzeller, Brice M.R."
35417647800,"Halldórsson, Thórhallur Ingi"
6505524967,"Janasik, Beata M."
24076418000,"Kolossa-Gehring, Marike"
6507025131,"van Nieuwenhuyse, An"
55899591900,"Olafsdóttir, Kristin"
56079322000,"Rambaud, Loïc"
57877386900,"Riou, Margaux"
57199416461,"Silva, Susana Pereira"
7003803117,"Wa̧sowicz, Wojciech"
57202601714,"Weber, Till"
57194740758,"Esteban-López, Marta"
7005340777,"Castaño, Argelia"
57210843157,"Gilles, Liese"
57220583517,"Rodriguez-Martin, Laura"
26040632100,"Govarts, Eva"
34573619800,"Schoeters, Greet E.R."
35270591500,"Viegas, Susana"
55944437600,"Silva, Maria J."
8590147800,"Alvito, Paula Cristina"
59394653700,"Veloso, Alda Celina Dos Reis"
7005294515,"Melo, Elsa Maria Oliveira Pinheiro"
57192101205,"Vishwakarma, Luxmi Kant"
57204312104,"Gour, Radhika"
55651394600,"Yadav, Suneel"
57202215275,"Gimeno-Sotelo, Luis"
57226189281,"Lopes, David Gil"
59237924800,"Ramos, Gil"
15041642100,"Batista, Fernando"
13609216700,"Ribeiro, Ricardo Daniel"
55345266500,"Fialho, Pedro"
56076679200,"Moro, Sérgio"
57193904086,"Fonseca, António Filipe"
36606116700,"Guerra, Rita"
55837747500,"Marques, Catarina"
32267616500,"Silva, Cláudia"
57200336360,"Antunes, Miguel"
57215320666,"Mota, Marta Neves"
56197685200,"Fernandes, Pedro A.R."
7005894845,"Sa'-Correia, I."
56681897100,"Gama, Carla"
57130578400,"Mensah, Keitly J."
56921984400,"Mosquera, Isabel"
57218118937,"Tisler, Anna"
6601930571,"Uusküla, Anneli"
16305015500,"Nicula, Florian Al"
55377089800,"Tauť, Diana"
6602985416,"Babaň, Adriana Smaranda"
35499083600,"Basu, Partha Sarathi"
7006818994,"Romalde, Jesús L."
57194002589,"López-López, Pedro"
7003936551,"Gonçalves, Helena M.R."
7004316448,"van der Poel, Wim H.M."
7006803971,"Nascimento, M. S.J."
36515420500,"Rivero-Juárez, Antonio"
57546465600,"Quental, Rita"
59585447900,"Pinho, Diana"
57055225000,"Tkachenko, Natáliya"
37024193300,"Gonzaga, Diana"
54582568700,"Mota, Maria Do Céu Rocha"
7005285843,"Garrido, Cristina"
57210687486,"Carmona, Carla"
23986185900,"Quental, Sofia"
35974338400,"Fortuna, Ana Maria"
43461144600,"Challéat, Samuel"
21833301000,"Farrugia, Nicolas"
56455216800,"Froidevaux, Jérémy S.P."
36548102000,"Gasc, Amandine"
58604765100,"Pajusco, Nicolas"
54418368200,"Zina, Vera"
59328753700,"Puccherelli, Ignacio Zeballos"
59328886900,"Xie, Selena"
59329022200,"Wu, Yanchen"
57190684969,"Windsor, Fredric M."
58632283500,"Whyte, Damion L."
36553438200,"Wearn, Oliver R."
56008120400,"Watson, Christopher J."
59329290500,"Walton, William D.J."
59329022300,"Vrignault, Jean Do"
59329562000,"Vivat, Agnés"
57194795874,"Vinet, Olivier"
54400586800,"Villén-Pérez, Sara"
59329425500,"Oliveras, Josep Vidal"
59328887000,"Victor, Pierre J."
59329022400,"Ventrice, Gabriella"
57203535901,"Vega, Kevin A."
57090690200,"Vargas Soto, Juan S."
31067496800,"Ullrich, Paul Aaron"
57222661469,"Tuninetti, Amaro"
59329697800,"Townsend, Karina"
59329290600,"Tovar-Garca, Juan D."
59329290700,"Todd, Marcela"
55921685200,"Thompson, Michelle E."
8645491000,"Templeton, Christopher N."
59329562100,"Tattersall, Fran"
59328887100,"Tarrant, Ian B."
56578813100,"Sugai, Larissa Sayuri Moreira"
55893287300,"Sueur, Jérôme"
16837375000,"Sourdril, Anne"
57205653739,"Soto-Navarro, Carolina A."
59329158000,"Sinclair, Peter F."
59329562200,"Simon, Victoire"
57206222977,"Silva, Bruno M."
57219838422,"Sierra-Durán, Cárol"
24336380500,"Shepherd, Brenda"
57215964267,"Shaw, Taylor"
55918014000,"Serronha, Ana Marta"
55921089600,"Segurado, Pedro"
59328887200,"Sebag, Mathilde Schoenauer"
6603069159,"Scherer-Lorenzen, Michael"
55331390100,"Schai-Braun, Stéphanie C."
57207780309,"Savage, David"
35481059400,"Santos, J. M."
56728530100,"Sandfort, Robin"
57211535700,"Sadhukhan, Sougata"
59328753800,"Ryser, Alyssa M."
59328887300,"Rouy, Quentin"
57194064128,"Ross, Samuel R.P.J."
59329022500,"Rosa, Joao"
36680460000,"Roos, Andrei L."
58675879900,"Romaine, Luke"
59329697900,"Rodrguez-Rodrguez, Eduardo"
59329698000,"Rodrguez-González, Patricia Mara"
57211410717,"Rodrigues, Clara F."
57211226404,"Rivera, Vanesa"
59329562300,"Reginster, Jean Benoît"
59328887400,"Reed, Mimi"
59329425600,"Reckinger, Georges"
59329158100,"Rasmussen, Rebecca"
59329425700,"Ramos, Mariana"
59329022600,"Quiroga, Nancy I."
36148233700,"Quinn, John E."
54883192200,"Quaglietta, Lorenzo"
55401414300,"Puig-Montserrat, Xavier"
12645631200,"Puechmaille, Sébastien J."
8645964400,"Prugh, Laura R."
56249047300,"Proulx, Raphaël L."
24491354400,"Proppe, Darren S."
59022963700,"Pratt, Victoria"
59329698100,"Power, Andrew"
59329158200,"Poppele, Jonathan M."
59328887500,"Poff, Zach"
57571234000,"Pinto, Nuno Lopes"
6602167326,"Pijanowski, Bryan Christopher"
57224080258,"Philippe, Magali"
59329425800,"Peyronnet, Cédric"
57211229151,"Barreiro, Sílvia Pereira"
57194493531,"Pereira, Jorge M."
57221671489,"Patankar, Swaroop"
59329022800,"Parisot, Marion"
59329698200,"Paris, Stéphane"
12767771900,"Paiva, Vítor Hugo"
59328754000,"Owren, Jan Olav"
59329425900,"Ouertani, Meryem"
37114780600,"Ocampo, David"
57196410895,"O’Mara, M. Teague"
59662860500,"O’Connell, Darren P."
57212151380,"Ó Marcaigh, Fionn Ó."
50961463400,"Nyssen, Pierrette"
59328887900,"Nunes, João T."
57210526791,"Newton, Adrian C."
6507015096,"Naka, Luciano Nicolás"
57210470611,"Murillo-Bedoya, Daniela"
57188658872,"Mueller, Sandra"
55813581900,"Moreno-Gómez, Felipe N."
59864945400,"Moreno, Jo Mari M.A."
59329290800,"Moore, Allen"
59328888000,"Montagne, Basile"
57116959200,"Miller, Kirsten E."
14825493400,"Médoc, Vincent"
59328888100,"Matheu-Cortada, Eloisa"
56230251600,"Mata, Vanessa A."
59328888200,"Martin, Tilla"
59329290900,"Marques, J. Tiago"
59329698600,"Marques, Carina B."
59328754100,"Marn Gómez, Oscar H."
57216872358,"Marcolin, Fabio"
59329426600,"Marchais, Guillaume"
57218607650,"Mande, Claude"
8215058500,"Machado, Ricardo Bomfim"
57224007332,"López-Bosch, David"
22135461400,"López-Bao, José Vicente"
55999597700,"Lopes, Ricardo Jorge"
56710952400,"Lopes, Pedro B."
59840271300,"Lockett, Marty"
9234631800,"Llusia, Diego"
18040542200,"Lizcano, Diego J."
55822836300,"Linossier, Juliette"
24335935500,"Linhart, Pavel"
57217125043,"Levenson, Judah Jacob"
59329291000,"León, Monica"
57205951443,"Le Corre, Matthieu L."
59219051300,"Lavin, Samuel"
59329158500,"Lauvin, Gregoire"
36682688900,"Laranjeiras, Thiago Orsi"
55782582000,"Lankau, Hedwig E."
57209737296,"Laguet, Sébastien"
54420430500,"Lace, Natalija"
59329698700,"Krähenbühl-Künzli, Kim"
6602546945,"Korstjens, Amanda H."
56559840600,"Kitson, James J.N."
57208165303,"Khanwilkar, Sarika"
56590007000,"Khalatbari, Leili"
25623471000,"Jůnek, Tomáš"
6602279299,"Jourdan, Hervé"
59328888400,"Jones, Steve"
24528363500,"Jégou, Laurent"
57613349800,"Jaiswal, Akash"
59329426700,"Jacobs, Michel"
57318047300,"Hyland, Emilia B."
54779813200,"Hulme, Mark F."
59329158600,"Hoecherl, Isabelle"
6602529718,"Hodder, Kathy H."
59329291200,"Oliveira, Frederico Hintze"
59328754300,"Herzberger, Sierra E."
36175889100,"Herrera, José Manuel"
36840797900,"Haupert, Sylvain"
57217615578,"Hatlauf, Jennifer"
6603194660,"Haribal, Meena M."
59329291300,"Hallet, Madeline E."
6602419054,"Habib, Bilal"
57224728615,"Griesberger, Paul"
59329158700,"González-Garca, Fernando"
57204515174,"Gomes Marques, Inês"
24343375700,"Godet, Laurent"
36711622500,"Godart, Louis"
59328888500,"Geoffray, Sylvain"
59220141200,"Gattus, Jean Christophe"
57193199773,"Garside, Daniel J."
21233564300,"Galop, Didier"
12759772100,"Fuller, Susan J."
16177419300,"Friedman, Nicholas R."
58010148400,"Freitas, Bárbara"
59329563300,"Foster-Shaner, Lauren"
57200382266,"Fialas, Penelope C."
59329426800,"Ferreira, Ana Margarida"
59329158800,"Ferreira, Daniel M."
8069736900,"Evans, Darren M."
59328754400,"Esztl, Karl"
57219779923,"Enguehard, Arthur"
9242505200,"Elliott, David R."
56418413800,"Elise, Simon"
24467171900,"Eldridge, Alice C."
8684538900,"Dziock, Frank"
55899156500,"Dubset, Chloé"
57203457181,"Duarte, Gonçalo"
37052021600,"Duarte, Marina Henriques Lage"
7005347111,"Drolet, Bruno"
8051553600,"Drǎgǎnoiu, Tudor Ion"
57219376225,"Santos, Ivo Dos"
57215937477,"Dodgin, Sarah R."
57190730849,"Deoniziak, Krzysztof"
59328754500,"Dentin, Serge"
57323524400,"Deans, Sarah L."
57219674339,"de Lacoste, Nathalie"
57214658049,"Davis, Tom"
37001737600,"da Silva, Luis P."
